"collectionCode","catalogNumber","order","standardOrder","authority","Genus","standardGenus","family","standardFamily"
"Mammals","12232","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12209","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12592","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12201","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12907","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12915","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12588","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12211","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12210","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12215","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12208","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12216","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12206","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12205","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12204","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12203","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12288","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12214","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29664","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17365","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17372","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17373","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17377","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17375","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","75393","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29656","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29657","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29655","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29659","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29662","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29663","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12275","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29658","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17374","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29661","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29665","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","75319","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29654","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","26916","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","26911","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","26914","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17347","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","22822","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","22823","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","16135","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","16125","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29660","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29668","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12274","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","13761","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","13789","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","13786","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","13778","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","13770","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","13793","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","82552","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","82554","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","82553","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","115446","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","49150","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17364","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29648","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17376","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29581","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29585","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","3010210009","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29582","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29580","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29578","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29579","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29584","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","29583","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17357","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17358","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","17330","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12257","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","50295","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12265","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12917","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12591","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12280","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12281","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12282","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12284","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12285","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12286","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12287","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12300","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12914","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12299","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12259","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12293","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12212","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12266","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12267","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12268","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12269","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12289","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12290","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12292","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12294","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12918","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12291","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12196","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12182","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12279","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85166","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","81133","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91436","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","102838","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91437","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91431","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91430","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","94818","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","94817","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85174","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85178","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85179","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85170","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12929","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85195","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12296","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85164","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85185","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85184","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85183","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85180","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85088","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85050","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12600","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12283","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12191","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12174","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12213","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12186","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","85168","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12241","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12184","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12199","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12177","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12178","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12179","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12180","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12167","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12240","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12247","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12246","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12245","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12244","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12200","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12198","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12173","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12250","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12239","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12238","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12237","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12236","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12235","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12234","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12242","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12262","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12254","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12255","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12256","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","13906","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12243","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12159","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12258","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12187","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12197","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12189","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12195","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12194","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12193","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12192","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12183","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12190","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
